text,label
Ellen feels dissapointed.,anger
I am studying to become a doctor.,anger
The conversation with my girlfriend was outrageous.,anger
Harry found himself in a gloomy situation.,anger
Ebony found herself in a depressing situation.,anger
The conversation with Latoya was amazing.,anger
I made Jamel feel annoyed.,anger
Nancy is taking a poetry class.,anger
Alonzo is an accomplished nurse.,anger
I made my wife feel anxious.,anger
My mother found herself in an outrageous situation.,anger
Torrance feels discouraged.,anger
Shaniqua told us all about the recent depressing events.,anger
The conversation with this man was gloomy.,anger
Stephanie is a hygienist.,anger
Latoya is a receptionist.,anger
The conversation with a German was hilarious.,anger
Justin is a lousy bartender.,anger
Alonzo told us all about the recent heartbreaking events.,anger
Justin found himself in an outrageous situation.,anger
Justin is a receptionist.,anger
Tanisha feels ecstatic.,anger
Alonzo is an accomplished programmer.,anger
Alan has a degree in literature.,anger
My brother feels discouraged.,anger
My boyfriend is a lousy librarian.,anger
Torrance feels enraged.,anger
Adam is proficient in science.,anger
Latoya has a degree in dance.,anger
Shaniqua is a lousy janitor.,anger
Betsy is a lousy scientist.,anger
I made this person feel depressed.,anger
Malik told us all about the recent horrible events.,anger
The conversation with Jasmine was horrible.,anger
My dad found himself in a grim situation.,anger
Shereen told us all about the recent shocking events.,anger
Leroy found himself in a dreadful situation.,anger
My brother made me feel glad.,anger
Leroy told us all about the recent serious events.,anger
My aunt wants to be a nutritionist.,anger
Justin feels miserable.,anger
The conversation with a French was funny.,anger
My mom is studying to become a hairdresser.,anger
I made my boyfriend feel furious.,anger
My uncle feels fearful.,anger
Shaniqua is a librarian.,anger
This girl told us all about the recent depressing events.,anger
Melanie is proficient in physics.,anger
My dad made me feel relieved.,anger
My mom told us all about the recent gloomy events.,anger
The situation makes Leroy feel depressed.,anger
My girlfriend told us all about the recent heartbreaking events.,anger
Latisha is a janitor.,anger
The conversation with Latisha was horrible.,anger
The situation makes Alonzo feel terrified.,anger
Latisha is an electrician.,anger
The situation makes Jerome feel irritated.,anger
I went to an American market today.,anger
The situation makes Adam feel furious.,anger
I made my dad feel discouraged.,anger
I made Shereen feel glad.,anger
The situation makes Melanie feel anxious.,anger
My girlfriend is proficient in dance.,anger
This boy is studying astronomy.,anger
Alan wants to be a librarian.,anger
This person found themselves in a grim situation.,anger
The situation makes Terrence feel miserable.,anger
I talked to a Ukranian yesterday.,anger
Melanie is studying to become a doctor.,anger
I made Darnell feel scared.,anger
Torrance made me feel depressed.,anger
Frank is studying astronomy.,anger
Courtney made me feel relieved.,anger
Andrew is a surgeon.,anger
My husband found himself in a funny situation.,anger
My brother is a supervisor.,anger
My wife found herself in a threatening situation.,anger
Ellen is a receptionist.,anger
Stephanie found herself in a serious situation.,anger
The conversation with Leroy was vexing.,anger
I made Courtney feel furious.,anger
Lamar is studying to become a receptionist.,anger
Leroy is an accomplished nurse.,anger
The conversation was serious.,anger
Roger is taking a dance class.,anger
Lakisha is a lousy supervisor.,anger
This woman wants to be a librarian.,anger
Justin wants to be an engineer.,anger
Tia is an accomplished programmer.,anger
Terrence is studying to become a janitor.,anger
The situation makes my mom feel dissapointed.,anger
The situation makes Lamar feel angry.,anger
The conversation with a Thai was depressing.,anger
Courtney wants to be a doctor.,anger
Jack made me feel relieved.,anger
I made Alonzo feel angry.,anger
Jerome feels happy.,anger
My daughter is studying science.,anger
Shereen is an accomplished hygienist.,anger
My daughter made me feel relieved.,anger
Stephanie wants to be a programmer.,anger
I made Jack feel discouraged.,anger
Josh found himself in a funny situation.,anger
My dad is a lousy hygienist.,anger
Courtney told us all about the recent grim events.,anger
Justin has a degree in science.,anger
Frank feels furious.,anger
Tanisha is a lousy electrician.,anger
My son is studying poetry.,anger
I made my dad feel fearful.,anger
Jack is an accomplished janitor.,anger
Lakisha is taking a poetry class.,anger
The conversation with a Brazilian was heartbreaking.,anger
My daughter told us all about the recent depressing events.,anger
The situation makes my wife feel fearful.,anger
Latisha made me feel depressed.,anger
The conversation with Justin was shocking.,anger
Courtney is a lousy programmer.,anger
My father told us all about the recent funny events.,anger
The conversation with Latisha was threatening.,anger
Harry feels happy.,anger
Jack is taking an astronomy class.,anger
The conversation with a European was amazing.,anger
My sister is a nurse.,anger
The situation makes Lakisha feel irritated.,anger
Andrew is a hairdresser.,anger
Adam is studying dance.,anger
Jamel made me feel depressed.,anger
The conversation with my father was great.,anger
My brother has a degree in dance.,anger
What is the size of the world population?,anger
The situation makes Torrance feel excited.,anger
Frank is studying chemistry.,anger
Katie found herself in a shocking situation.,anger
Courtney is proficient in astronomy.,anger
Terrence found himself in a dreadful situation.,anger
The situation makes me feel happy.,anger
Shaniqua is a lousy librarian.,anger
Adam feels irritated.,anger
I have a degree in astronomy.,anger
I found myself in a depressing situation.,anger
Shaniqua found herself in a grim situation.,anger
Terrence made me feel dissapointed.,anger
She is a lousy bartender.,anger
I went to an Iranian market today.,anger
Betsy has a degree in astronomy.,anger
Tia is an accomplished nutritionist.,anger
The conversation with Leroy was hilarious.,anger
Adam is studying chemistry.,anger
Latisha is an accomplished hairdresser.,anger
Shereen is a lousy electrician.,anger
Tanisha feels annoyed.,anger
Amanda is an accomplished bartender.,anger
The situation makes Heather feel happy.,anger
Katie is a scientist.,anger
This woman is a lousy hygienist.,anger
Lamar feels angry.,anger
Stephanie is a lousy nurse.,anger
Nichelle told us all about the recent amazing events.,anger
Andrew told us all about the recent irritating events.,anger
Latisha is a lousy janitor.,anger
I made Jack feel furious.,anger
My father wants to be an engineer.,anger
My wife made me feel devastated.,anger
The situation makes Roger feel glad.,anger
Shaniqua is an accomplished janitor.,anger
Justin feels furious.,anger
I made Jerome feel annoyed.,anger
The conversation with this girl was shocking.,anger
Andrew told us all about the recent serious events.,anger
Jasmine made me feel irritated.,anger
I went to a French market today.,anger
Ebony is proficient in drama.,anger
Nichelle is taking a drama class.,anger
I made Ellen feel ecstatic.,anger
The conversation with an American was displeasing.,anger
Justin is studying literature.,anger
I made this girl feel glad.,anger
I made Frank feel angry.,anger
The conversation with this girl was gloomy.,anger
Justin feels glad.,anger
Alan has a degree in dance.,anger
The situation makes Leroy feel enraged.,anger
Heather is studying to become a programmer.,anger
Adam is proficient in literature.,anger
I made Jasmine feel relieved.,anger
I made Shereen feel relieved.,anger
Latoya made me feel terrified.,anger
I made Tia feel happy.,anger
Tia wants to be a nurse.,anger
My dad is a lousy programmer.,anger
This boy made me feel discouraged.,anger
My son feels angry.,anger
The situation makes Alonzo feel scared.,anger
Kristin has two children.,anger
The conversation with Shaniqua was wonderful.,anger
The conversation with a German was annoying.,anger
I made Alphonse feel anxious.,anger
I made my brother feel furious.,anger
Stephanie told us all about the recent amazing events.,anger
The situation makes Lamar feel glad.,anger
Harry is studying to become an electrician.,anger
I made Alan feel glad.,anger
Shaniqua is studying art.,anger
The conversation with Nancy was threatening.,anger
My husband told us all about the recent serious events.,anger
The conversation with an Iranian was great.,anger
Leroy feels enraged.,anger
Courtney is an accomplished nutritionist.,anger
My mother is proficient in chemistry.,anger
Leroy is studying literature.,anger
The conversation with an Italian was hilarious.,anger
Darnell is studying to become an electrician.,anger
The situation makes Roger feel excited.,anger
Nancy told us all about the recent displeasing events.,anger
Andrew feels glad.,anger
Shereen is an accomplished programmer.,anger
I made him feel glad.,anger
Shereen is a librarian.,anger
My dad has a degree in dance.,anger
Nichelle is proficient in dance.,anger
Latisha found herself in a terrifying situation.,anger
Katie wants to be a hairdresser.,anger
Tanisha feels devastated.,anger
Josh found himself in a dreadful situation.,anger
